hhid,areaid,treatment,spandana_1,othermfi_1,anymfi_1,anybank_1,anyinformal_1,spandana_amt_1,othermfi_amt_1,anymfi_amt_1,bank_amt_1,informal_amt_1,anyloan_amt_1,newbiz_1,relative_amt_1,friend_amt_1,shg_amt_1,moneylender_amt_1,bizhat,any_newbiz_1,bizhat_any,bizhat_old,informal_amt_3,anyinformal_3,w,degree_3,shared_degree_3,nonshared_degree_3,flink_3,nflink_3,shared_flink_3,shared_nflink_3,nonshared_flink_3,nonshared_nflink_3,shared_prop_3,mfilinks_3,mfilinks_f_3,mfilinks_nf_3,mfilinks_known_3,any_mfi_link_3,mfi_group_3,stratum,span_entry_date,entry_order,ed1,ed2,ed3,ed4,ed5,kid1620,girl1620,boy1620,kid515,girl515,boy515,woman2130,man2130,woman2130_ed1,man2130_ed1,woman2130_ed2,man2130_ed2,woman2130_ed3,man2130_ed3,woman2130_ed4,man2130_ed4,woman2130_ed5,man2130_ed5,woman2130_lit,man2130_lit,woman3140,man3140,woman3140_ed1,man3140_ed1,woman3140_ed2,man3140_ed2,woman3140_ed3,man3140_ed3,woman3140_ed4,man3140_ed4,woman3140_ed5,man3140_ed5,woman3140_lit,man3140_lit,woman4150,man4150,woman4150_ed1,man4150_ed1,woman4150_ed2,man4150_ed2,woman4150_ed3,man4150_ed3,woman4150_ed4,man4150_ed4,woman4150_ed5,man4150_ed5,woman4150_lit,man4150_lit,woman5160,man5160,woman5160_ed1,man5160_ed1,woman5160_ed2,man5160_ed2,woman5160_ed3,man5160_ed3,woman5160_ed4,man5160_ed4,woman5160_ed5,man5160_ed5,woman5160_lit,man5160_lit,woman61100,man61100,woman61100_ed1,man61100_ed1,woman61100_ed2,man61100_ed2,woman61100_ed3,man61100_ed3,woman61100_ed4,man61100_ed4,woman61100_ed5,man61100_ed5,woman61100_lit,man61100_lit,religion1,religion2,religion3,religion4,religion5,caste1,caste2,caste3,caste4,latrine_any,latrine_own,num_rooms,num_rooms_pucca,roof_thatch,roof_rcc,any_old_biz,area_debt_total_base,area_pop_base,area_business_total_base,area_exp_pc_mean_base,area_literate_head_base,area_literate_base,hhsize_adj_1,adults_1,children_1,male_head_1,head_age_1,head_noeduc_1,women1845_1,anychild1318_1,spouse_literate_1,spouse_works_wage_1,ownland_hyderabad_1,ownland_village_1,informal_new_amt_1,shg_new_amt_1,anymfi_amt_1D,informal_new_amt_1D,friend_amt_1D,shg_new_amt_1D,relative_amt_1D,moneylender_amt_1D,informal_amt_1alt2,predicted_classification,MF,H,is_training,L,HxMF,LxMF,density_3,anymfi_ind,formid,slumid,h
6674,94,1,No,No,No,No,No,0,0,0,0,0,0,0,0,0,0,0,0.007384230382740498,0,0.003943153191357851,0.006651478353887796,0,0,1,5,0,5,4,1,0,0,4,1,0,0,0,0,0,0,0,21,9999-12-31,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,1,0,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,1.899999976158142,2,0,1,51,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,0,1,0,1,0.0228310502283105,0,6674,94,0
6682,94,1,No,NA,No,No,No,0,NA,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,1,4,0,4,3,4,0,0,3,4,0,0,0,0,0,0,0,21,9999-12-31,93,0,1,0,0,3,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,0,0,1,0,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,3.740000009536743,4,0,0,42,0,2,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,No,1,0,0,1,0,1,0.0182648401826484,0,6682,94,0
6685,94,1,Yes,No,Yes,No,Yes,7500,0,8000,0,207000,214500,0,0,7000,0,200000,0.07895591109991074,0,0.013961325399577618,0.08000175654888153,10000,1,1,3,0,3,3,1,0,0,3,1,0,0,0,0,0,0,0,21,9999-12-31,93,1,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,1,0,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,5.639999866485596,5,2,1,34,0,1,0,1,0,0,0,207000,0,8000,207000,7000,0,0,200000,207000,No,1,0,0,1,0,1,0.0136986301369863,1,6685,94,0
6691,94,1,Yes,No,Yes,No,Yes,9800,0,10000,0,50000,61800,1,0,10000,0,40000,0.113312728703022,NA,0.0029206916224211454,0.09829415380954742,300000,1,1,13,0,13,7,8,0,0,7,8,0,2,2,1,2,1,0.4000000059604645,21,9999-12-31,93,0,2,2,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,4,4,0,1,1,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,5.409999847412109,4,2,1,40,0,1,1,1,0,1,0,50000,0,10000,50000,10000,0,0,40000,50000,Yes,1,1,0,0,1,0,0.0593607305936073,1,6691,94,1
6693,94,1,Yes,Yes,Yes,No,Yes,11700,18000,30000,0,62000,83700,0,0,0,0,12000,0.08898322284221649,0,0.015042073093354702,0.08663589507341385,300000,1,1,6,0,6,3,3,0,0,3,3,0,0,0,0,0,0,0,21,9999-12-31,93,2,3,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,5.639999866485596,5,2,1,50,0,2,0,1,0,0,0,14000,2000,30000,14000,0,2000,0,12000,14000,No,1,0,0,1,0,1,0.0273972602739726,1,6693,94,0
6697,94,1,Yes,No,Yes,No,Yes,10000,0,10000,0,3950,13800,0,0,800,0,2650,0.013711495324969292,0,-6.813639192841947e-4,0.020048288628458977,20000,1,1,7,0,7,5,3,0,0,5,3,0,0,0,0,0,0,0,21,9999-12-31,93,0,2,3,0,0,3,0,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,1,1,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,6.340000152587891,5,2,1,40,1,1,1,0,1,0,1,3450,0,10000,3450,800,0,0,2650,3450,Yes,1,1,0,0,1,0,0.0319634703196347,1,6697,94,1
6706,94,1,Yes,Yes,Yes,No,Yes,8000,8000,16000,0,27000,43000,0,0,0,0,25000,0.06034005433320999,0,0.007632623426616192,0.07350412011146545,5000,1,1,3,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,21,9999-12-31,93,0,1,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,1,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,4.739999771118164,5,0,1,45,1,1,1,0,0,0,1,25000,0,16000,25000,0,0,0,25000,25000,Yes,1,1,0,0,1,0,0.0136986301369863,1,6706,94,1
6707,94,1,No,NA,No,No,No,0,NA,0,0,0,0,0,0,0,0,0,0.03746616467833519,0,0.007185397204011679,0.026553886011242867,50000,1,1,3,1,2,3,0,1,0,2,0,0.3333333432674408,0,0,0,0,0,0,21,9999-12-31,93,2,1,2,2,0,2,0,2,2,0,2,2,1,0,0,1,0,0,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,1,1,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,8.789999961853027,8,2,1,45,1,3,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,0,Yes,1,1,0,0,1,0,0.0136986301369863,0,6707,94,1
6720,94,1,No,Yes,Yes,No,Yes,0,35700,37500,0,40800,77900,0,0,20000,0,20000,0.07137269526720047,0,0.009570871479809284,0.06889800727367401,16000,1,1,3,0,3,3,2,0,0,3,2,0,0,0,0,0,0,0,21,9999-12-31,93,1,2,1,0,0,1,1,0,1,0,1,1,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,4.690000057220459,4,3,1,23,0,2,0,1,0,0,1,42000,2000,37500,42000,20000,2000,0,20000,42000,No,1,0,0,1,0,1,0.0136986301369863,1,6720,94,0
6721,94,1,Yes,No,Yes,No,Yes,10000,0,10000,0,6000,22850,0,1000,0,0,5000,0.07895591109991074,0,0.013961325399577618,0.08000175654888153,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,9999-12-31,93,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,2.2200000286102295,2,1,1,27,0,1,0,1,0,0,0,16000,10000,10000,16000,0,10000,1000,5000,15000,Yes,1,1,0,0,1,0,NA,1,6721,94,1
6723,94,1,Yes,Yes,Yes,No,Yes,11740,11700,24000,0,18000,41240,1,0,10000,0,8000,0.10942956060171127,NA,0.004235502798110247,0.08042772859334946,0,0,1,8,2,6,8,0,2,0,6,0,0.25,2,2,0,2,1,0.6666666865348816,21,9999-12-31,93,2,1,3,1,0,0,0,0,0,0,0,1,3,0,0,0,0,1,2,0,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,0,0,1,0,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,7.21999979019165,7,1,1,50,0,2,0,1,0,1,0,18000,0,24000,18000,10000,0,0,8000,18000,No,1,0,0,1,0,1,0.0365296803652968,1,6723,94,0
6728,94,1,Yes,No,Yes,No,Yes,6450,0,7500,0,40000,45700,0,0,0,0,35000,0.07895591109991074,0,0.013961325399577618,0.08000175654888153,10000,1,1,8,7,1,6,3,6,2,0,1,0.875,0,0,0,0,0,0,21,9999-12-31,93,2,1,0,1,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,2,0,0,1,1,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,4.239999771118164,3,2,1,34,0,1,0,1,0,0,0,35000,0,7500,35000,0,0,0,35000,35000,Yes,1,1,0,0,1,0,0.0365296803652968,1,6728,94,1
6730,94,1,No,Yes,Yes,No,Yes,0,10000,10000,0,10000,22000,0,0,0,0,10000,0.06034005433320999,0,0.007632623426616192,0.07350412011146545,0,0,1,5,0,5,5,1,0,0,5,1,0,0,0,0,0,0,0,21,9999-12-31,93,1,2,0,1,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,4.179999828338623,2,3,1,33,0,1,1,0,0,0,1,12000,2000,10000,12000,0,2000,0,10000,12000,No,1,0,0,1,0,1,0.0228310502283105,1,6730,94,0
6732,94,1,No,No,No,Yes,No,0,0,0,100000,0,155000,0,0,0,0,0,0.10289370268583298,0,0.014808010309934616,0.11113645136356354,200000,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,21,9999-12-31,93,0,1,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,1,0,23410,219,5,941.6474609375,0.6499999761581421,0.6326530575752258,4.630000114440918,5,0,1,50,0,2,1,1,0,0,0,100000,100000,0,100000,0,100000,0,0,100000,No,1,0,0,1,0,1,0.0045662100456621,0,6732,94,0
6734,84,1,No,No,No,No,Yes,0,0,0,0,40000,40424,0,0,0,0,40000,NA,0,NA,NA,0,0,1,5,0,5,3,2,0,0,3,2,0,0,0,0,0,0,0,30,2006-05-23,19,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,4,3,0,1,0,28685,307,1,1065.0792236328125,0.6000000238418579,0.7053571343421936,4.639999866485596,5,0,0,35,0,2,1,1,0,0,0,40000,0,0,40000,0,0,0,40000,40000,No,1,0,0,1,0,1,0.016286644951140065,0,6734,84,0
6737,95,1,Yes,No,Yes,No,Yes,12000,0,12000,0,5500,29300,0,0,5500,0,0,0.06134538725018501,0,0.008490122854709625,0.06290771067142487,20000,1,1,4,0,4,4,1,0,0,4,1,0,0,0,0,0,0,0,22,2007-02-05,87,2,0,1,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,1,27355,73,3,1124.078369140625,0.44999998807907104,0.6272727251052856,3.0899999141693115,2,2,1,42,0,1,0,1,0,0,1,14300,8800,12000,14300,5500,8800,0,0,14300,Yes,1,1,0,0,1,0,0.0547945205479452,1,6737,95,1
6749,95,1,Yes,No,Yes,No,No,7000,0,7000,0,0,21550,0,0,0,0,0,NA,0,NA,NA,550000,1,1,4,0,4,3,1,0,0,3,1,0,2,2,0,2,1,0.5,22,2007-02-05,87,0,1,1,2,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,3,0,0,1,0,27355,73,3,1124.078369140625,0.44999998807907104,0.6272727251052856,3.609999895095825,4,0,0,36,0,2,1,1,0,0,0,0,0,7000,0,0,0,0,0,0,Yes,1,1,0,0,1,0,0.0547945205479452,1,6749,95,1
6751,95,1,No,No,No,No,Yes,0,0,0,0,151500,152200,0,0,1500,0,150000,0.08797789365053177,0,0.014184573665261269,0.09857885539531708,0,0,1,6,4,2,3,3,2,2,1,1,0.6666666865348816,0,0,0,0,0,0,22,2007-02-05,87,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,4,0,1,0,27355,73,3,1124.078369140625,0.44999998807907104,0.6272727251052856,4.579999923706055,3,3,1,50,1,2,1,0,0,0,0,151500,0,0,151500,1500,0,0,150000,151500,Yes,1,1,0,0,1,0,0.0821917808219178,0,6751,95,1
6754,95,1,Yes,No,Yes,No,Yes,7000,0,7000,0,10000,17000,0,0,0,0,10000,0.04642957076430321,0,0.007866686210036278,0.072971440851688385,0,0,1,7,7,0,5,4,5,4,0,0,1,1,1,0,1,1,0.20000000298023224,22,2007-02-05,87,2,1,2,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,0,1,0,27355,73,3,1124.078369140625,0.44999998807907104,0.6272727251052856,4.429999828338623,2,4,1,35,0,1,0,0,0,0,1,10000,0,7000,10000,0,0,0,10000,10000,Yes,1,1,0,0,1,0,0.0958904109589041,1,6754,95,1
6757,98,1,Yes,Yes,Yes,No,Yes,15000,15000,30000,0,27000,57000,0,0,0,0,20000,0.0803946778178215,0,0.009794119745492935,0.0939292311668396,150000,1,1,2,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,22,2006-04-08,5,0,1,3,1,0,2,2,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,1,0,5900,295,1,974.36773681640625,0.550000011920929,0.6813187003135681,6.449999809265137,6,2,1,45,1,3,1,0,0,0,1,20000,0,30000,20000,0,0,0,20000,20000,No,1,0,0,1,0,1,0.006779661016949152,1,6757,98,0
6761,95,1,No,No,No,No,Yes,0,0,0,0,50450,50450,0,0,0,0,50000,0.04642957076430321,0,0.007866686210036278,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,2007-02-05,87,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,27355,73,3,1124.078369140625,0.44999998807907104,0.6272727251052856,3.9000000953674316,4,0,1,50,1,1,0,0,0,0,1,50000,0,0,50000,0,0,0,50000,50000,Yes,1,1,0,0,1,0,NA,0,6761,95,1
6762,95,1,Yes,Yes,Yes,No,Yes,10000,10000,14000,0,21000,59000,0,0,0,0,21000,0.017411543056368828,0,0.005023901350796223,0.035616349428892136,9000,1,1,7,0,7,6,3,0,0,6,3,0,1,1,0,1,1,0.25,22,2007-02-05,87,2,2,0,0,0,0,0,0,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,27355,73,3,1124.078369140625,0.44999998807907104,0.6272727251052856,3.759999990463257,2,3,1,35,0,1,0,0,1,0,0,30000,9000,14000,30000,0,9000,0,21000,30000,Yes,1,1,0,0,1,0,0.0958904109589041,1,6762,95,1
6767,95,1,No,No,No,Yes,Yes,0,0,0,800000,475000,1425000,0,0,0,0,0,0.09570220112800598,0,-0.0025505104567855597,0.07975798845291138,0,0,1,4,0,4,3,1,0,0,3,1,0,0,0,0,0,0,0,22,2007-02-05,87,1,2,2,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,4,0,0,1,1,27355,73,3,1124.078369140625,0.44999998807907104,0.6272727251052856,4.179999828338623,2,3,1,37,0,1,1,1,0,1,1,200000,200000,0,200000,0,200000,0,0,200000,Yes,1,1,0,0,1,0,0.0547945205479452,0,6767,95,1
6768,95,1,No,No,No,No,No,0,0,0,0,0,20000,0,0,0,0,0,0.09800520539283752,0,0.015265322290360928,0.10764265060424805,200000,1,1,15,9,6,9,10,7,5,2,5,0.6000000238418579,1,0,1,1,1,0.20000000298023224,22,2007-02-05,87,1,0,3,1,0,1,1,0,2,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4,4,0,1,0,27355,73,3,1124.078369140625,0.44999998807907104,0.6272727251052856,6.03000020980835,5,2,1,40,0,3,1,0,0,0,0,20000,20000,0,20000,0,20000,0,0,20000,Yes,1,1,0,0,1,0,0.2054794520547945,0,6768,95,1
6771,96,1,Yes,No,Yes,No,No,95000,0,10000,0,0,95000,1,0,0,0,0,0.07895591109991074,NA,0.013961325399577618,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,2007-01-12,81,3,2,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,0,0,1,0,36780,101,11,1146.0054931640625,0.5,0.6203703880310059,5.510000228881836,4,3,1,34,0,1,0,1,0,0,0,0,0,10000,0,0,0,0,0,0,No,1,0,0,1,0,1,NA,1,6771,96,0
6772,96,1,No,No,No,No,Yes,0,0,0,0,21100,41100,0,0,0,0,600,0.09800520539283752,0,0.015265322290360928,0.10264658182859421,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,2007-01-12,81,0,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,1,36780,101,11,1146.0054931640625,0.5,0.6203703880310059,5.679999828338623,6,1,1,44,0,3,1,0,0,0,0,600,0,0,600,0,0,0,600,600,Yes,1,1,0,0,1,0,NA,0,6772,96,1
6777,96,1,No,No,No,No,Yes,0,0,0,0,3000,3000,0,0,0,0,0,0.07895591109991074,0,0.013961325399577618,0.07851416617631912,10000,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,2007-01-12,81,1,3,0,0,2,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,3,3,0,1,1,36780,101,11,1146.0054931640625,0.5,0.6203703880310059,4.989999771118164,4,2,1,61,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Yes,1,1,0,0,1,0,NA,0,6777,96,1
6785,96,1,No,No,No,No,Yes,0,0,0,0,147500,152950,0,0,0,0,85000,0.06134538725018501,0,0.008490122854709625,0.062094151973724365,285000,1,1,15,2,13,11,9,2,1,9,8,0.13333334028720856,1,1,1,1,1,0.20000000298023224,43,2007-01-12,81,2,0,1,1,0,0,0,0,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,2,2,0,1,1,36780,101,11,1146.0054931640625,0.5,0.6203703880310059,4.989999771118164,4,2,1,30,0,1,0,1,0,0,1,85000,0,0,85000,0,0,0,85000,85000,Yes,1,1,0,0,1,0,0.1485148514851485,0,6785,96,1
